nid,field_ligacao_j,field_especificacao_j,field_referencia_j,field_numero_j,field_regiao_j,field_local_j,title,field_data_j,field_tempo_j,field_quantidade_j,field_producao_j,field_rolonum_j,field_tipo_video_j,field_numero_filme_j,field_pais_j,field_genero_j,field_idioma_original_j,field_legenda_j,field_versao_j,field_sistema_j,field_imagem_j,field_direcao_j,field_roteiro_j, field_fotografia_j,field_musica_j,field_elenco_j,field_premiacao_j
47546,2600,"Guerra dos Pelados (A). Sinopse: Baseado no romance ""Geração do Deserto"", de Guido Wilmar Sassi.  O filme trata de um dos episódios do Movimento do Contestado, ocorrido nos limites do Paraná e Santa Catarina, entre 1913 e 1915, no período inicial da República brasileira.",19,19.0,,,Guerra dos Pelados (A),1970,98',1.0,"Sylvio Back, A.P. Galante e Alfredo Palácios",,Comercial,19.0,Brasil,,Português,Não,,VHS/NTSC,Colorido,Sylvio Back,Sylvio Back,Oswaldo de Oliveira,Sérgio Ricardo,"Átila Iório, Jofre Soares, Stênio Garcia","Prêmio de Qualidade do Instituto Nacional do Cinema/71; Menção Especial na II Semana Internacional do Filme de Autor em Málaga, Espanha, 1972; Prêmio de Qualidade do Instituto Nacional do Cinema."
47547,2601,"São Bernardo. Sinopse: Baseado na obra de Graciliano Ramos.  Buscando o sentido de sua vida, Paulo Honório escreve sua biografia, rememorando a aquisição da fazenda São Bernardo e como transcorreu seu casamento com Madalena.",20,20.0,,,São Bernardo,1973,113',1.0,Saga Filmes ( e outros ),,Comercial,20.0,Brasil,,Português,Não,,VHS/NTSC,Colorido,León Hirszman,León Hirszman,Lauro Escorel,Caetano Veloso,"Othon Bastos, Isabel Ribeiro, Nildo Parente, Vanda Lacerda, Mário Lago, Rodolfo Arena, Jofre Soares.","Melhor filme baseado em obra de autor nacional ( Graciliano Ramos ) EMBRAFILME; Coruja de Ouro, Margarida de Prata (CNBB), Air France"
47548,2602,"Caiçara. Sinopse: O filme mostra a história de uma jovem, filha de leprosos, e sua paixão por um marinheiro.  Ambientado em Ilha Bela - SP.  Produção considerada altamente profissional para os padrões da época. Obs.: Primeiro filme produzido pela Cia. Vera Cruz.",21,21.0,,,Caiçara,1950,92',1.0,Cia. Vera Cruz,,Comercial,21.0,Brasil,,Português,Não,,VHS/NTSC,Preto e Branco,Adolfo Celi,,,,"Eliana Lage, Mário Sérgio, Célia Biar, Abílio Pereira de Almeida, Adolfo Celi, Renato Consorte, Carlos Vergueiro.",
47549,2603,"Rei do Rio. Sinopse: Baseado na peça ""O Rei de Ramos"", de Dias Gomes. Dois amigos enriquecem com o jogo do bicho, mas tornam-se rivais na luta pelo poder.  (*)",22,22.0,,,Rei do Rio (*),1985,107',1.0,,,Comercial,22.0,Brasil,,Português,Não,,VHS/NTSC,Colorido,Fábio Barreto,,,Eduardo Dusek e Luiz Carlos Góes,"Nuno Leal Maia, Nelson Xavier, Amparo Grizales, Tessy Calado, Antônio Pitanga, Andréia Beltrão.","Prêmio Especial do Júri no Rio Cine Festival, 1985."
47550,2612,"Escute Minha Canção. Sinopse: Empresário contrata tenor desaparecido há anos para animar sua casa noturna. Quando o público descobre que se trata de um impostor, ele vai à Irlanda em busca do verdadeiro. O filme é inspirado na vida do tenor irlandês Josef Locke, que interrompeu a carreira no auge para escapar do fisco, e a quem o filme é dedicado. Embora seja ambientada em 1983, a história parece ter saído dos anos 60. (*)",122,122.0,,,Escute Minha Canção (*),1991,105',1.0,Alison Owen Allen,,Comercial,122.0,Inglaterra,,inglês,,,VHS/NTSC,Colorido,Peter Chelsom,Peter Chelsom/Adrian Dunbar,Sue Gibson,John Altman,"Adrian Dunbar, Tara Fitzgerald, Willian Hootkins, Ned Beatty e Shirley Anne Field",
47551,2613,Vai Trabalhar Vagabundo II - A volta.,123,123.0,,,Vai Trabalhar Vagabundo II - A volta,1993,105',1.0,,,Comercial,123.0,Brasil,,português,Não,,VHS/NTSC,Colorido,Hugo Carvana,,,Chico Buarque,"Marcos Palmeira, Joana Fomm, Andréa Beltrão, Nelson Xavier, Otávio Augusto, Lutero Luiz, Denise Bandeira e Paulo Gorgulho",
47552,2614,"Césio 137: O Pesadelo de Goiânia. Sinopse: Baseado em depoimentos das vítimas do acidente nuclear  ocorrido em Goiânia, no final da década de 80.",124,124.0,,,Césio 137: o Pesadelo de Goiânia,1991,115',1.0,Luiz Antonio de Carvalho,,Comercial,124.0,Brasil,,português,Não,,VHS/NTSC,Colorido,Roberto Pires,,,,"Paulo Betti, Nelson Xavier, Joana Fomm, Stepan Nercessian, Denise Milfont, Marcelia Cartoxa, Paulo Gorgulho",
47553,2615,"Idiota (O). Sinopse: Adaptação fiel do romance de Dostoiévski, transposto para a ilha japonesa de Hokkaido, após a II Guerra Mundial: o reencontro do herói, um ""idiota"" excessivamente bondoso, com um amigo até então exilado e seus problemas quando a amizade se desestrutura por causa do amor.",125,125.0,,,Idiota (O),1951,164',1.0,,,Comercial,125.0,Japão,,,,,VHS/NTSC,Preto e Branco,Akira Kurosawa,,,,"Toshiro Mifune, Masayuki Mori, Yoshiro Koga e Setsuko Hara",
47554,2616,"Malcolm X. Sinopse: Trajetória do líder negro Malcolm X, figura de destaque na política mundial dos anos 50 e 60.  O roteiro trabalha com flash-backs e a reconstituição de época é perfeita. Partes I e II. (*)",157,157.0,,,Malcolm X (*),,192',1.0,Marvin Worth/Spike Lee,,Comercial,157.0,EUA,,inglês,,,VHS/NTSC,Colorido,Spike Lee,,Ernest Dickerson A.S.C.,Terence Balnchard,"Denzel Washington, Angela Basset, Albert Hall, Spike Lee",
47555,2617,"Dina Sfat na União Soviética. Sinopse: Uma atriz brasileira visita o país da ""glasnost"" e da ""perestroika"", ouve os artistas e o povo soviético falarem de suas esperanças e vê, de perto, as transformações que estão levando a uma nova era de paz. (*)",158,158.0,,,Dina Sfat na União Soviética (*),1988,80',1.0,Cristiana Garcia,,Comercial,158.0,Brasil,,português,Não,,VHS/NTSC,Colorido,Daniel Filho (supervisor),Luiz Carlos Maciel,,,,
47556,2618,"Rei Pasmado e a Rainha Nua (O). Sinopse: Sátira que mostra as intrigas nos bastidores da Corte de Felipe IV da Espanha, no ano de 1620, época em que o terror da Inquisição se espalhava por toda a Europa. O rei Felipe tem uma noite de prazer com a prostituta Marfisa. Deslumbrado com a beleza feminina, fica obcecado por um perigoso desejo: ver a rainha nua. Um ato condenado e perseguido pela Igreja. História onde a liberdade ea sensualidade confrontam-se com as forças da negação do prazer e da manipulação do poder.",190,190.0,,,Rei Pasmado e a Rainha Nua (O),1991,110',1.0,Imanol Uribe e Andres Santana,,Comercial,190.0,Espanha,,espanhol,,,VHS/NTSC,Colorido,Imanol Uribe,,,,"Gabino Diego, Laura del Sol, María Barranco","Prêmio Especial do Júri, Festival Chamrousse, França, 1992."
47557,2619,"Quatrilho (O). Sinopse: Baseado no romance de José Clemente Pozenato, o filme conta a história da relação de dois jovens casais de imigrantes: Teresa (Patrícia Pillar) e Ângelo (Alexandre Paternost); Pierina (Glória Pires) e Mássimo (Bruno Campos).  Na luta pela sobrevivência diante de um novo mundo, surge o inesperado amor entre Mássimo e Teresa.  apaixonados, os dois reagem contra as tradições familiares e culturais e partem para um novo destino, deixando para trás seus parceiros e suas histórias.  Quatrilho é o nome de um jogo de cartas em que os participantes precisam trair seus parceiros para se sagrarem vencedores.  É esse jogo que caracteriza o enredo do filme, que narra a saga dos imigrantes italianos entre as décadas de 1910 e 1930.",191,191.0,,,Quatrilho (O),1995,120',1.0,Filme do Equador/Prod. Cinematográficas L.C. Barreto Ltda.,,Comercial,191.0,Brasil,,português,Não,,VHS/NTSC,Colorido,Fábio Barreto,Leopoldo Serra,Félix Monti,Caetano Veloso/Jaques Morelenbaum,"Glória Pires, Patrícia Pillar, Bruno Campos, Alexandre Paternost, Gianfrancesco Guarnieri, José Lewgoy, Cecil Thiré",Indicação para o Oscar de Melhor Filme Estrangeiro/1996.
47558,2620,La  Spiralle.,192,192.0,,,La  Spiralle,1975,145',1.0,,,Comercial,192.0,França,,francês,Não,,VHS/NTSC,Colorido,Chris Marker (assistente de direção: Silvio Tendler),,,,,
47559,2621,"Fúria de Titãs. Sinopse: O filme, que aborda os conflitos entre os deuses da mitologia grega, tem como  destaque os efeitos especiais.",193,193.0,,,Fúria de Titãs,1981,117',1.0,,,Comercial,193.0,Inglaterra,,inglês,,,VHS/NTSC,Colorido,Desmond Davis,,,,"Laurence Olivier, Claire Bloom, Ursula Andress, etc.",
47560,2622,"Angela. Sinopse: Gervásio, um jogador inveterado e de pouca sorte, envolve-se em sucessivos episódios e acaba perdendo sua última propriedade: uma mansão, onde vive com a mãe, a esposa e sua bela enteada, Ângela. A trama se desenvolve no decorrer do filme através do relacionamento entre Ângela e Dinarte, o ganhador da aposta.",194,194.0,,,Angela,1951,95',1.0,Estúdios Vera Cruz,,Comercial,194.0,Brasil,,português,Não,,VHS/NTSC,Colorido,Abílio Pereira de Almeida / Tom Payne,,,,"Eliana Lage, Alberto Ruschell, Mário Sérgio",
47561,2642,"Vestígios do Dia. Sinopse: Mordomo de um lorde britânico, acusado de envolvimento com nazistas, reprime o amor pela governanta da mansão, que também o ama em silêncio. Baseado no romance de Kasuo Ishiguro.",96,96.0,,,Vestígios do Dia,1993,135',1.0,Paul Bradley/Ismael Merchant,,Comercial,96.0,EUA/Ing,,inglês,,,VHS/NTSC,Colorido,James Ivory,Ruth Prawer Jhabvala,Tony Pierce Roberts,Richard Robbins,"Mike Nichols,John Caley, Merchant Ivory, Antony Hopkins, Emma Thompson, James Fox, Christopher Reeve, Peter Vauchan,Hug Grant",
47562,2643,"Sammy e Rosie. Sinopse: Acusado de crimes contra os direitos humanos em Bangladesh, veterano político e empresário de origem italiana exila-se em Londres, instalando-se na casa do filho, um contador casado com uma assistente social. O filme é um painel da marginalização imposta pelo governo britânico às minorias raciais, sociais e sexuais. (*)",97,97.0,,,Sammy e Rosie (*),1987,110',1.0,,,Comercial,97.0,Inglaterra,,inglês,,,VHS/NTSC,Colorido,Stephen Frears,Hanif Kureishi,,,"Shashi Kapoor, Claire Bloom, Ayub Khan Din, Frances Barber, Roland Gift, Wendy Gazelle",
47563,2644,"Amante (O). Sinopse: Em Saigon, na década de 30, adolescente branca de origem francesa inicia-se sexualmente pelas mãos de um milionário chinês. Filmado no Vietnã. Adaptação do romance de Marguerite Duras, que não gostou do filme e escreveu uma nova versão do livro em forma de roteiro: ""O Amante da China do Norte"".",98,98.0,,,Amante (O),1992,112',1.0,Claude Berri,,Comercial,98.0,França,,francês,,,VHS/NTSC,Colorido,Jean-Jacques Annaud,Gérard Brach/Jean-Jacques Annaud,Robert Fraisse,Gabriel Yared,"Jane March, Tony Leung, Frédérique Meininger, Lisa Faulkner",
47564,2645,"Moderns. Sinopse: Na Paris dos anos 20, o filme mostra as relações entre artistas, mecenas e críticos. Com irreverência, o diretor retrata a comunidade dos artistas considerados os fundadores do modernismo. (*)",99,99.0,,,Moderns (*),1987,128',1.0,,,Comercial,99.0,EUA,,inglês,,,VHS/NTSC,Colorido,Alan Rudolph,,,,"Keith Carradine, Linda Fiorentino, John Lone, Geraldine Chaplin",
47565,2646,"Insustentável Leveza do Ser (A). Sinopse: Cirurgião jovem e bem-sucedido que vive em Praga nos dias agitados de 68,antes da invasão soviética, mantém romance com artista plástica, mas casa-se com garota do interior. A ação tem como cenário a Primavera de Praga, quando a situação política que se instala na Tchecoslováquia com a invasão soviética traz reflexos imediatos à vida dos cidadãos.
Baseado no romance de Milan Kundera.",100,100.0,,,Insustentável Leveza do Ser (A),1988,160',1.0,Saul Zaentz,,Comercial,100.0,EUA,,inglês,,,VHS/NTSC,Colorido,Philip Kaufman,Jean-Claude Carrière/Philip Kaufman,Sven Nykvist,Mark Adler/Leos Janacek,"Daniel Day-Lewis, Juliette Binoche, Lena Olin, Derek De Lint, Erland Josephson, Pavel Landovsky.",
47566,2671,"Macunaíma. Sinopse: Nascido numa tribo de índios da Amazônia, um menino negro cresce habituado a ingênuas malandragens. Em delirantes aventuras, ele sai em busca de uma medalha da sorte e chega a São Paulo onde, já adulto e branco, reafirma seu comportamento de herói preguiçoso e sem caráter. O filme é a face cinematográfica do tropicalismo, movimento cultural brasileiro dos anos 60, que deixou marcas profundas na música e no teatro.  (*)",170,170.0,,,Macunaíma (*),1969,110',1.0,,,Comercial,170.0,Brasil,,português,Não,,VHS/NTSC,Colorido,Joaquim Pedro de Andrade,,,,"Grande Otelo, Dina Sfat, Paulo José, Milton Gonçalves, Jardel Filho",
47567,2672,Dersu Uzala.,171,171.0,,,Dersu Uzala,1975,146',1.0,,,Comercial,171.0,URSS/Japão,,,,,VHS/NTSC,Colorido,Akira Kurosava,Akira Kurosava e Yuri Nagibin,,,"Maxim Munzuk, Yuri Solomin",Oscar de Melhor Ffilme Estrangeiro (1975)  Medalha de Ouro no Festival de Moscou (1975)
47568,2673,Maria da Maré.,172,172.0,,,Maria da Maré,1990,20',1.0,IPPUR-UFRJ,,Comercial,172.0,Brasil,,português,Não,,VHS/NTSC,Colorido,Tamara Egler,,,,,
47569,2674,Série Encontro com o Artista - Pintores. Bavarelli. Dir. André M. Barbosa e Daniela Capelato. Cláudio Tozzi. Dir. Luiz Cláudio Lins (17'). Fiaminghi. Dir. Luiz Cláudio Lins. Nuno Ramos. Dir. Roberto Moreira.,173,173.0,,,Série Encontro com o Artista - Pintores,1993,48',1.0,ICI - Instituto Cultural Itaú,,Comercial,173.0,Brasil,,português,Não,,VHS/NTSC,Colorido,vários (ver sinopse),,,,,
47570,2675,"Série Encontro com o Artista - Tomo II. Aguillar. Luiz Cláudio Lins. Benjamin. Dir. Rodolfo Magalhães.
Gregório Gruber. Dir. Alexandre Leal. Ianelli. Dir. Olívio T. de Araújo. Paulo Pasta. Dir. Luiz Cláudio Lins.",174,174.0,,,Série Encontro com o Artista - Tomo II,1993,67',1.0,Instituto Cultural Itaú (ICI),,Comercial,174.0,BRASIL,,português,Não,,VHS/NTSC,Colorido,vários (ver sinopse),,,,,
47571,2676,Série Encontro com o Artista - Tomo III. Cristiano Mascaro. Dir. Alexandre Leal. Gal. Oppido - Dir. Luiz Cláudio Lins. Juca Martins- Dir. Luiz Cláudio Lins. Maureen Bisilliat - Dir. Roberto Moreira e Maureen Bisiliat.,175,175.0,,,Série Encontro com o Artista - Tomo III,1993,49',1.0,,,Comercial,175.0,Brasil,,português,Não,,VHS/NTSC,Colorido,vários (ver sinopse),,,,,
47572,2677,Aspectos da Cultura Brasileira. O retrato de um século. Dir. Roberto Moreira. Caminhos da Abstração. Dir. Guto Carvalho. Viajando pelo Modernismo. A poesia de cada dia. Dir. Klaus Venkovsky.,176,176.0,,,Aspectos da Cultura Brasileira,1992,72',1.0,Instituto Cultural Itaú (ICI),,Comercial,176.0,Brasil,,português,Não,,VHS/NTSC,Colorido,vários (ver sinopse),,,,,
47573,2678,Perfis e Personalidades. Mário ... um homem desinfeliz. Paulo Setúbal: romancista e poeta. Dir. Roberto Moreira.,177,177.0,,,Perfis e Personalidades,1993,39',1.0,Instituto Cultural Itaú (ICI),,Comercial,177.0,Brasil,,português,Não,,VHS/NTSC,Colorido,vários (ver sinopse),,,,,
47574,2679,Série Panorama Histórico Brasileiro - Tomo I. Século XVIII: a Colônia Dourada. Independência - Dir. João Batista de Andrade. Os Reinados. Dir. Fernando Severo. A arte no auge do Império. Dir. Denoy de Oliveira. Nasce a República. Dir. Roberto Moreira. Século XX: primeiros tempos. Dir. Fernando Severo.,178,178.0,,,Série Panorama Histórico Brasileiro - Tomo I,,98',1.0,,,Comercial,178.0,bRASIL,,PORTUGUÊS,Não,,VHS/NTSC,Colorido,Vários (ver sinopse),,,,,
47575,2680,"Série Panorama Histórico Brasileiro -  Tomo II. Modernismo: os anos 20. Dir. Roberto Moreira. Anos 30: entre duas guerras, entre duas artes. Dir. Décio Pignatari. No tempo da II Guerra. Dir. André Klotzel. Novos rumos. Dir. Mirella Martinelli. A Era JK. Dir. Francisco César Filho. Pós-modernidade. Dir. Mirella Martinelli.",179,179.0,,,Série Panorama Histórico Brasileiro -  Tomo II,,99',1.0,,,Comercial,179.0,Brasil,,português,Não,,VHS/NTSC,Colorido,vários (ver sinopse),,,,,
47576,2681,Folha conta 70 anos de Brasil. (*),183,183.0,,,Folha conta 70 anos de Brasil (*),,,1.0,FOLHA DE SÃO PAULO,,Comercial,183.0,Brasil,,português,Não,,VHS/NTSC,Colorido,,,,,,
47577,2682,Mexican Prehispanic Culture.,184,184.0,,,Mexican Prehispanic Culture,,,1.0,,,Comercial,184.0,,,inglês,Não,,VHS/NTSC,Colorido,,,,,,
47578,2683,"Arqueologia Missioneira - 10 anos de História. Sinopse: O vídeo apresenta uma síntese das intervenções arquológicas realizadas nas missões Jesuítico-Guaranis na última década. No solo missioneiro ainda estão escondidos muitos elementos da memória histórica sócio-cultural platina. Denuncia o abandono e a destruição dos sítios arquológicos. Como patrimônio histórico da humanidade, as missões são uma experiência que intriga os pesquisadores como fonte de documentação material, é um arquivo de produção científica a ser explorado. Não se trata de um documentário, é antes de tudo um olhar breve e dinâmico sobre uma área vasta e inesgotável.",180,180.0,América do Norte,México,Arqueologia Missioneira - 10 anos de História.,1995,10',1.0,Videoservicios Profesionales/CNCA/INAH,,Comercial,0.0,,,,Não,,NTSC,Colorido,,,,,,
47579,2684,"Arqueologia: Paquimé - Arte Rupestre. Paquimé. Sinopse: Para dar cinta das manifestações culturais surgidas ao longo de séculos naquela região do México conhecida como O Norte, o Instituto Nacional de Antropologia e História, durante o período de 1992-1994, se dedicou à tarefa de dar vida, em Paquimé, Chihuahua, a um museu que permitisse ao público realizar um passeio pelas veredas do tempo. Arte Rupestre. Sinopse: A maior e mais importante região com manifestações de arte rupestre no território mexicano se localiza no estado de Baja California Sur, nas covas e paredes das montanhas que formam as serras de Guadalupe e San Francisco.",181,181.0,América do Norte,México,Arqueologia: Paquimé - Arte Rupestre,1994,50',1.0,Videoservicios Profesionales/CNCA/INAH,,Comercial,0.0,,,,Não,,NTSC,Colorido,,,,,,
